"id","Kingdom","Phylum","Class","Order","Family","Genus","Species","1256-200-HI6-M","1256-203-HI7-M","1256-206-HI8-M","1256-209-HI10-M","1256-216-HI58-M","1256-219-HI59-M","1256-222-HI60-M","1256-225-HI61-M","1256-228-HI62-M","1256-232-HI63-M","1256-235-HI64-M","1256-238-HI65-M","1256-244-HI67-M","1256-247-HI68-M","1256-251-HI69-M","1256-254-HI70-M","1256-256-HIA-M","1256-259-HIB-M","1256-262-HICM","1256-269-HIE-M"
"0bcdd0647119e20baef51bc6e6aaa98f","d__Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Vulcaniibacterium","Unclassified  Vulcaniibacterium",0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3ee0289836d2edf226fef103db64e1fc","d__Bacteria","Proteobacteria","Gammaproteobacteria","Arenicellales","Arenicellaceae","Arenicella","Unclassified  Arenicella",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"275e2f85494aaf62140ca9ad8f3af5ee","d__Bacteria","Proteobacteria","Gammaproteobacteria","UBA10353_marine_group","UBA10353_marine_group","UBA10353_marine_group","UBA10353_marine_group uncultured_bacterium",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"02a49b54e8de5c203c4729ac2a7a5d45","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Spongiibacteraceae","Unclassified Spongiibacteraceae","Unclassified Spongiibacteraceae",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"a04f2fbe01a747c53269ee809029f870","d__Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Sedimenticolaceae","Unclassified Sedimenticolaceae","Unclassified Sedimenticolaceae",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3b6831e67ee87188388a1eb6cb510807","d__Bacteria","Proteobacteria","Gammaproteobacteria","AT-s2-59","AT-s2-59","AT-s2-59","Unclassified  AT-s2-59",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"b97c7655471397b0116ad196f974ee8d","d__Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"6c78d4942b8962e5c71e655bedde2531","d__Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Woeseiaceae","Woeseia","Woeseia uncultured_bacterium",0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"b11502a092e42a125856aa68d5eab2ae","d__Bacteria","Proteobacteria","Gammaproteobacteria","uncultured","uncultured","uncultured","Unclassified  uncultured",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"001f6e4d54a2fe07192a749278238028","d__Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
"d1eca6248d13b33eeb6dd4d71b10ea24","d__Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","Cocleimonas","Unclassified  Cocleimonas",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"0e3fc47dfeecd064d84d6f241dcb8fb1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","Thiothrix","Unclassified  Thiothrix",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"8163ca8933e0603079df4d70a1eac42c","d__Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria",0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1f7e584603a8b3b91975f6f39421b113","d__Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria",0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fac4b1c1adf438ef585a197458805016","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Unclassified  Pseudomonas",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d007c199a58c066eb833bcd440d4f5fb","d__Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e4e5e0bf82ba438c1cb2b77d0d298083","d__Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria",0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fe66add567fb216eeffc3b5830073f3b","d__Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria",0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d8da4fc0707eae1ec26d72f2ffd0bcaf","d__Bacteria","Proteobacteria","Gammaproteobacteria","SAR86_clade","SAR86_clade","SAR86_clade","SAR86_clade uncultured_bacterium",0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"c60b51853b5c084dd1793c1752577e1e","d__Bacteria","Proteobacteria","Gammaproteobacteria","SAR86_clade","SAR86_clade","SAR86_clade","Unclassified  SAR86_clade",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"65ab6e88aa7b04fafab003779aacdb0d","d__Bacteria","Proteobacteria","Gammaproteobacteria","SAR86_clade","SAR86_clade","SAR86_clade","Unclassified  SAR86_clade",0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0
"7368d384fe458341d6d2119bf869a8a2","d__Bacteria","Proteobacteria","Gammaproteobacteria","SAR86_clade","SAR86_clade","SAR86_clade","Unclassified  SAR86_clade",0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
"adc1f57e9b6894075c0bf82e7d237dfd","d__Bacteria","Proteobacteria","Gammaproteobacteria","SAR86_clade","SAR86_clade","SAR86_clade","Unclassified  SAR86_clade",0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"4b7130fa84af9d99c1d93fa9bbea6eea","d__Bacteria","Proteobacteria","Gammaproteobacteria","SAR86_clade","SAR86_clade","SAR86_clade","Unclassified  SAR86_clade",0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
"3a6093dd777212cc03c15194ffcf0009","d__Bacteria","Proteobacteria","Gammaproteobacteria","SAR86_clade","SAR86_clade","SAR86_clade","Unclassified  SAR86_clade",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"878257805bc614955695e78f44be12a0","d__Bacteria","Proteobacteria","Gammaproteobacteria","SAR86_clade","SAR86_clade","SAR86_clade","Unclassified  SAR86_clade",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"c7499252e2260ca28690f90c57f0eb7b","d__Bacteria","Proteobacteria","Gammaproteobacteria","SAR86_clade","SAR86_clade","SAR86_clade","Unclassified  SAR86_clade",0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
"19d525144aa7b1f9c00c1e83acd34d7e","d__Bacteria","Proteobacteria","Gammaproteobacteria","SAR86_clade","SAR86_clade","SAR86_clade","Unclassified  SAR86_clade",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"2606539ef6e8af57c0ee3a95ba790d0e","d__Bacteria","Proteobacteria","Gammaproteobacteria","SAR86_clade","SAR86_clade","SAR86_clade","Unclassified  SAR86_clade",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"bfc677423d6a70b6c7ca7871c37c31b9","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","Endozoicomonas uncultured_bacterium",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9918304a951bc44d89c4586db2d3576c","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","Endozoicomonas uncultured_bacterium",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2f815ba9aec2584c4100e44c32e6e0ef","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","Endozoicomonas uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"3b2995a9e40b2e0e0e0b45d3c4641faf","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","Endozoicomonas uncultured_bacterium",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"16d651f10ad3c530f4137520ee618959","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","Unclassified  Endozoicomonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"a8170af19f9357f835d6b20778a2d27d","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","Endozoicomonas uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,12,109,0,0,0
"cc5fb968cee56ecd0868714b185faeb6","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","Endozoicomonas uncultured_bacterium",127,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
"af21f3904296ab06895a770ce056033a","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","Endozoicomonas uncultured_bacterium",128,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
"7f375644e76bc6d50a86b268285b8f7b","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","Endozoicomonas uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,4,0,23,0,0,20,0,0,0,0
"22dc35f6db7f980a6265b66cb1360e5a","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","Endozoicomonas uncultured_bacterium",114,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,61,0,0,0
"150821ae14d96d99391fff76daca07d6","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","Endozoicomonas uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,4,0,21,0,0,8,84,0,0,0
"b68bf3941a90b621e5f3c84d62f69d67","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","Endozoicomonas uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0
"0735e4894ebb9bb8ae07b8c07576c8a9","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","Endozoicomonas uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0
"cd68a135e5b2a8cf9a8104d7250900f8","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","Endozoicomonas uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,7,0,21,0,0,10,0,0,0,0
"9c7572ce53c9deaee6b270fc9aa5edf4","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","Endozoicomonas uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,12,0,28,0,0,13,0,0,0,0
"7322c345db8ce34556c6ac6956213c3a","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","Endozoicomonas uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,4,0,14,0,0,8,0,0,0,0
"97c9007c948e7f70ad6246781d24d8bd","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","Endozoicomonas uncultured_bacterium",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f0ac0c01e6f2dd86817e8de6c63d084b","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","Endozoicomonas uncultured_bacterium",171,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,44,0,0,0
"d75651a7a191a201670804ffbed1b836","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","Endozoicomonas uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,12,0,28,0,0,10,0,0,0,0
"3a081f28dca1a9ba063c4cf30bcca0c3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","Endozoicomonas uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0
"339661e2be5c9a2de499666ff9b373a4","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","Endozoicomonas uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,7,0,37,0,0,17,0,0,0,0
"526b513c308bd3f52a41e38e8fe9f122","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","Endozoicomonas uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,3,0,17,0,0,11,0,0,0,0
"37e3bc033d0228455f31dd0e5f030bbf","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","Endozoicomonas uncultured_bacterium",124,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,32,0,0,0
"767c52af565ff9405fbe115b0b5e1bae","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","Endozoicomonas uncultured_bacterium",96,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
"3e51c6904884945e503a855e4ce445b3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","Endozoicomonas uncultured_bacterium",95,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
"6a94050dce913412c6333bf1761d3fbd","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Marinomonadaceae","Marinomonas","Unclassified  Marinomonas",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"9776147c55bca7d1bf99374163c77b56","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Unclassified  Pseudomonas",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"e8e73fb677b475ee13f328b5d0d78668","d__Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Marinobacteraceae","Marinobacter","Unclassified  Marinobacter",0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0f309a35772d0b6d1a81a0b3701030f1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Marinobacteraceae","Marinobacter","Unclassified  Marinobacter",0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43e71b52410116184144727307bce341","d__Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Marinobacteraceae","Marinobacter","Unclassified  Marinobacter",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d50d674d85cdc8353291b7dcbc67930c","d__Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Marinobacteraceae","Marinobacter","Unclassified  Marinobacter",0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
"fcd71715e9c87bb9685a1afb753f7161","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Saccharospirillaceae","Thalassolituus","Unclassified  Thalassolituus",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2533d6fa71bb24fd90564d0ce0aa95c1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Porticoccaceae","SAR92_clade","Unclassified  SAR92_clade",0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
"d4a2b07d62d29eb93dc48b7b78c7f887","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Porticoccaceae","SAR92_clade","Unclassified  SAR92_clade",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"81eacf68ab021cb3e19d9ef9024eca3a","d__Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas","Unclassified  Pseudoalteromonas",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"de559161581be1279d8db8dcb4ee7730","d__Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Psychrosphaera","Unclassified  Psychrosphaera",0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
"93a54fb86e62e37960101a004e227da1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Psychrosphaera","Unclassified  Psychrosphaera",0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
"8078406fd7740bed8745b44b2c205d6e","d__Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas","Unclassified  Pseudoalteromonas",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"eef01ac575326a9843064957030da74e","d__Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas","Unclassified  Pseudoalteromonas",8,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
"5fe49d608a18755b844ce29921de8347","d__Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas","Unclassified  Pseudoalteromonas",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"afd8b6b42f3747f0784d293bcd216f17","d__Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas","Unclassified  Pseudoalteromonas",3,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
"217aaa95ef37db1ffb57637059b0aeb9","d__Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas","Unclassified  Pseudoalteromonas",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e5f74c8814ec50e4aeb8dd2cb2df09d9","d__Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas","Unclassified  Pseudoalteromonas",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"476edf773759164692a4994e833a2062","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","Agaribacterium","Unclassified  Agaribacterium",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"dfaf07a3ff9ab9d56ddcd1646e16555e","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Oleiphilaceae","Oleiphilus","Unclassified  Oleiphilus",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"e6f66973ec06ddbd8d9e725645109adf","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Unclassified  Pseudomonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,40
"cb93f7b2d54dca33b9ebbe373096b836","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Unclassified  Pseudomonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,18
"73564b6cb6c28e4c935c762b56d8cb88","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Unclassified  Pseudomonas",0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
"81b28baef5bda12ef42f368970cc1beb","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Unclassified  Pseudomonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
"541742a3e716ba670f0afa765857e613","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
"0be94e2396c2b8b845aba1e274736958","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"7b5ec4423a602a001003302d40ce0c9d","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"f9c317ad3c5e259398c7b72e904dfda5","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Thiopseudomonas","Thiopseudomonas uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
"6a766593e94aa3177e8c3fb0c9b5eeb7","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Unclassified  Pseudomonas",0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0
"e811874ad20b871b592b26e7a14e161c","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Unclassified  Pseudomonas",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b5dd41ab5085b59557be60ca37e7230c","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Unclassified  Pseudomonas",0,21,61,6,27,28,11,7,0,0,0,24,0,8,29,18,0,13,19,1
"e8df514fe3c1bb994e50559a3bc87a3e","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Unclassified  Pseudomonas",0,18,38,4,21,9,5,4,8,0,0,14,0,7,19,14,0,0,16,5
"927f7c46069f629f5ad0544709a080e6","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Unclassified  Pseudomonas",0,26,42,5,22,10,8,6,0,0,0,22,0,6,21,17,0,0,25,3
"991eba059cdffe44cdb322f2a15a6f4a","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Unclassified  Pseudomonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"8b76bd3e90ae2e1369450d817fd5edf0","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Unclassified  Pseudomonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"97d7be3ee6b4904b34ded642111ed0d2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Unclassified  Pseudomonas",0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bc9ffc12aea28f3e16c25ff561f95a89","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Unclassified  Pseudomonas",0,26,50,3,34,20,6,8,0,0,0,22,0,6,16,19,0,24,23,5
"8d111809c7e89da4ee2377d4fc451d79","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Unclassified  Pseudomonas",0,24,41,6,26,15,6,11,0,0,0,17,0,9,18,23,0,8,18,9
"373cc0afe76a8fd2e967776e6f4c8ddc","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Unclassified  Pseudomonas",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"3537fed18b7daaedd5e26535af3f4157","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Unclassified  Pseudomonas",0,16,37,5,31,14,0,3,8,0,0,13,0,5,18,17,0,0,9,2
"519285053cbdde674aac7383f7efc91f","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Unclassified  Pseudomonas",0,15,35,8,14,14,6,2,19,0,0,15,0,3,11,14,0,4,9,15
"045cef2c110b520320a13c83f76d02e9","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Unclassified  Pseudomonas",0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dbe0f2b2f1d08cdde2cae066f7474f8c","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Unclassified  Pseudomonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
"c70b40b73bd06fc3a10a7ea4cf92a953","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Unclassified  Pseudomonas",0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6e20c5b934e8e6e61cc896b19767cfaf","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Unclassified  Pseudomonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"bcf46ceb97c33df0d8339636d8d1b0e7","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Unclassified  Pseudomonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
"4698e0c2469e9b5ef194793821fc0b33","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Unclassified  Pseudomonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
