"","p","freq","freq.pred","pred.lwr","pred.upr","bino.pred","bino.lwr","bino.upr","model","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"fe8486fbad86d048d136c84f15e9583f",0.000106981981981982,0.0045045045045045,0.00578805237366367,0.00133108576696306,0.0247980205176297,0.192631761975711,0.158648624957764,0.231887936609553,"neutral","d__Bacteria","Proteobacteria","Gammaproteobacteria","Acidithiobacillales","Acidithiobacillaceae",NA,NA
"210ae7a603c965e876445748ac717592",0.000108108108108108,0.0405405405405405,0.00584881515668048,0.00135388755736646,0.0248949550186807,0.194448307840974,0.160320534894644,0.23381795475812,"above","d__Bacteria","Proteobacteria","Alphaproteobacteria","Kordiimonadales","uncultured",NA,NA
"6b4a94c91e930303667e834f314b25aa",0.000108108108108108,0.0315315315315315,0.00584881515668048,0.00135388755736646,0.0248949550186807,0.194448307840974,0.160320534894644,0.23381795475812,"above","d__Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Sedimenticolaceae",NA,NA
"005a42126a49b2c929aead07b0d91156",0.000109234234234234,0.0112612612612613,0.00590957452666383,0.0013768089520423,0.0249917631898955,0.196260768590528,0.161989893501173,0.235742424087579,"neutral","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae",NA,NA
"db567b46506ed3f5226af4e3f5838a48",0.00011036036036036,0.0202702702702703,0.00597033048378011,0.00139984879965732,0.0250884461829352,0.198069153406547,0.16365668863907,0.237661374943039,"neutral","d__Bacteria","Myxococcota","Polyangia","PS-B29","PS-B29",NA,NA
"23d0f6d071de7d4b6fa79cfabba64f2e",0.000111486486486486,0.0518018018018018,0.00603108302819571,0.00142300596692384,0.0251850051314156,0.199873471450577,0.165320908644297,0.239574837154456,"above","d__Bacteria","Acidobacteriota","Subgroup_21","Subgroup_21","Subgroup_21",NA,NA
"bcc1d87755202ab05911185c80fb4f92",0.000111486486486486,0.0202702702702703,0.00603108302819571,0.00142300596692384,0.0251850051314156,0.199873471450577,0.165320908644297,0.239574837154456,"neutral","d__Bacteria","Proteobacteria","Alphaproteobacteria","Azospirillales","Azospirillaceae",NA,NA
"70b8d63795e729ecf6c0df715750da97",0.000113738738738739,0.0225225225225225,0.0061525778795904,0.0014696678151351,0.0253777553412855,0.203469943765988,0.168641578872792,0.243385412488833,"neutral","d__Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Oscillatoriaceae",NA,NA
"4a5f5e0ccf854e4823be101feaac80d9",0.000114864864864865,0.0382882882882883,0.00621332018690223,0.00149317031624025,0.0254739487831705,0.205262116257733,0.17029800799316,0.245282582842843,"above","d__Bacteria","Desulfobacterota","Desulfuromonadia","Desulfuromonadia","Unclassified Desulfuromonadia",NA,NA
"483fcac5db24378c90e2b853de78e033",0.000115990990990991,0.0585585585585586,0.00627405908217888,0.00151678577658301,0.0255700225422213,0.207050258418312,0.171951819745292,0.247174379044863,"above","d__Bacteria","Cyanobacteria","Cyanobacteriia","Unclassified Cyanobacteriia","Unclassified Cyanobacteriia",NA,NA
"b42698ca34e50f36864ed48b0df3d667",0.000115990990990991,0.0427927927927928,0.00627405908217888,0.00151678577658301,0.0255700225422213,0.207050258418312,0.171951819745292,0.247174379044863,"above","d__Bacteria","Actinobacteriota","Actinobacteria","Unclassified Actinobacteria","Unclassified Actinobacteria",NA,NA
"d56da465d025aa2763a6fa7117fe0338",0.000117117117117117,0.0585585585585586,0.00633479456558671,0.00154051314740677,0.0256659776675223,0.208834379306818,0.173603004600941,0.249060828585916,"above","d__Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20","0319-6G20",NA,NA
"ba49d5a292ad66925ca45c6162de2afa",0.000119369369369369,0.0337837837837838,0.0064562552974613,0.00158829950433129,0.0258575361343524,0.212390593402283,0.176897457420281,0.252817795537065,"above","d__Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Sulfurovaceae",NA,NA
"bf563ba8157a98aed9bf595b45e58972",0.000119369369369369,0.0382882882882883,0.0064562552974613,0.00158829950433129,0.0258575361343524,0.212390593402283,0.176897457420281,0.252817795537065,"above","d__Bacteria","Patescibacteria","ABY1","Candidatus_Uhrbacteria","Candidatus_Uhrbacteria",NA,NA
"6e942bb268b7f7c2566c5c8d002d53a9",0.000120495495495495,0.0472972972972973,0.00651698054626075,0.00161235647078815,0.0259531414961809,0.214162704625854,0.178540708200091,0.254688365855182,"above","d__Bacteria","MBNT15","MBNT15","MBNT15","MBNT15",NA,NA
"a30f3f9840c190a3beabd49ce2b265bf",0.000120495495495495,0.018018018018018,0.00651698054626075,0.00161235647078815,0.0259531414961809,0.214162704625854,0.178540708200091,0.254688365855182,"neutral","d__Bacteria","Actinobacteriota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae",NA,NA
"c06de104b8ca625dfbf8b4fe86dd0347",0.000121621621621622,0.0292792792792793,0.00657770238385676,0.00163652130779805,0.0260486322654988,0.215930830610669,0.180181297691627,0.256553695352591,"above","d__Bacteria","Acidobacteriota","Acidobacteriae","Unclassified Acidobacteriae","Unclassified Acidobacteriae",NA,NA
"6667a63734bfa350b97101526b2a5c40",0.000122747747747748,0.0585585585585586,0.00663842081041565,0.00166079304255265,0.0261440094154422,0.217694980314519,0.181819218167105,0.258413809518979,"above","d__Bacteria","Planctomycetota","vadinHA49","vadinHA49","vadinHA49",NA,NA
"7dd06a8c358cf4d3df7f1151f0acbe72",0.000122747747747748,0.0247747747747748,0.00663842081041565,0.00166079304255265,0.0261440094154422,0.217694980314519,0.181819218167105,0.258413809518979,"neutral","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","uncultured",NA,NA
"a3353e3c20398c81f28b4b1468ad4a74",0.000122747747747748,0.0202702702702703,0.00663842081041565,0.00166079304255265,0.0261440094154422,0.217694980314519,0.181819218167105,0.258413809518979,"neutral","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Thalassospiraceae",NA,NA
"dfdac70f7f367e96000601cba2d2ae5b",0.000122747747747748,0.0315315315315315,0.00663842081041565,0.00166079304255265,0.0261440094154422,0.217694980314519,0.181819218167105,0.258413809518979,"above","d__Bacteria","Proteobacteria","Gammaproteobacteria","MBAE14","MBAE14",NA,NA
"896d7cf854f31c00f5ad6ed2a1b85c95",0.000123873873873874,0.0247747747747748,0.00669913582610375,0.00168517071650233,0.0262392739048884,0.219455162675069,0.183454462224446,0.260268733478428,"neutral","d__Bacteria","Proteobacteria","Gammaproteobacteria","Granulosicoccales","Granulosicoccaceae",NA,NA
"5aa814d926cae9505e6a71abfc1343d1",0.000125,0.0495495495495495,0.00675984743108738,0.00170965338506478,0.0263344266787475,0.221211386609905,0.18508702277687,0.262118491999904,"above","d__Archaea","Crenarchaeota","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia",NA,NA
"97ed13b8b827971cf29c934a651da140",0.000127252252252252,0.0202702702702703,0.00688126040960647,0.00175892999584043,0.0265244007912029,0.224711994772654,0.188344066536787,0.265802610089331,"neutral","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae",NA,NA
"8cbcd5998c2357bd8f27eddb53d48af4",0.000128378378378378,0.045045045045045,0.00694196178347452,0.00178372211620869,0.0266192239522995,0.226456396735746,0.189968537059224,0.267637017508442,"above","d__Bacteria","Proteobacteria","Gammaproteobacteria","pItb-vmat-80","pItb-vmat-80",NA,NA
"4ef3515ccfea614b91f7f02fe151fd0d",0.000129504504504505,0.045045045045045,0.00700265974730333,0.00180861558696836,0.0267139390433413,0.228196875743572,0.191590298688529,0.269466355210181,"above","d__Bacteria","Chloroflexi","Dehalococcoidia","Unclassified Dehalococcoidia","Unclassified Dehalococcoidia",NA,NA
"98d2aeba92b38a8aba3d41dd26a19f1e",0.000129504504504505,0.0585585585585586,0.00700265974730333,0.00180861558696836,0.0267139390433413,0.228196875743572,0.191590298688529,0.269466355210181,"above","d__Bacteria","Patescibacteria","Gracilibacteria","Candidatus_Peribacteria","Candidatus_Peribacteria",NA,NA
"2037882b711f455c191c49527f075707",0.000130630630630631,0.0472972972972973,0.00706335430125917,0.00183360952926175,0.0268085469435135,0.229933440613997,0.193209345772079,0.271290646331623,"above","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Unclassified Verrucomicrobiales",NA,NA
"33afd7730d723e8dfc768b234155d065",0.000130630630630631,0.0157657657657658,0.00706335430125917,0.00183360952926175,0.0268085469435135,0.229933440613997,0.193209345772079,0.271290646331623,"neutral","d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae",NA,NA
"5012a8363f1b102a086a6bb6c03aecde",0.000131756756756757,0.036036036036036,0.00712404544550831,0.00185870307660217,0.0269030485196306,0.23166610014507,0.194825672918103,0.273109913709708,"above","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Nocardiaceae",NA,NA
"ace31a626952c8bc693ce4726de41c86",0.000131756756756757,0.045045045045045,0.00712404544550831,0.00185870307660217,0.0269030485196306,0.23166610014507,0.194825672918103,0.273109913709708,"above","d__Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45",NA,NA
"11f904ddaa36e79404554e860b284108",0.000132882882882883,0.0427927927927928,0.00718473318021706,0.00188389537463109,0.0269974446263786,0.23339486311508,0.196439274987772,0.274924179889242,"above","d__Bacteria","Patescibacteria","Parcubacteria","Parcubacteria","Parcubacteria",NA,NA
"3958b9ba173f3579c86ad215cdfefe52",0.000134009009009009,0.0585585585585586,0.00724541750555166,0.00190918558088136,0.0270917361065525,0.235119738282588,0.198050147087589,0.276733467130593,"above","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfatiglandales","Desulfatiglandaceae",NA,NA
"6f0a92da78c6f2cac9047bbae0a5e2ed",0.000136261261261261,0.0382882882882883,0.0073667759287635,0.00196005640625537,0.0272800085002789,0.238557860146019,0.201263682986601,0.280337192462299,"above","d__Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade","Clade_IV",NA,NA
"6f2985ce6fd020766678c66055802bc6",0.000136261261261261,0.0202702702702703,0.0073667759287635,0.00196005640625537,0.0272800085002789,0.238557860146019,0.201263682986601,0.280337192462299,"neutral","d__Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae",NA,NA
"8938d6bd5e99aeaae2315546fea4a61e",0.000136261261261261,0.0382882882882883,0.0073667759287635,0.00196005640625537,0.0272800085002789,0.238557860146019,0.201263682986601,0.280337192462299,"above","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Unclassified Burkholderiales",NA,NA
"b4b9bc994de504d0ee24d60606cd4971",0.000136261261261261,0.0427927927927928,0.0073667759287635,0.00196005640625537,0.0272800085002789,0.238557860146019,0.201263682986601,0.280337192462299,"above","d__Bacteria","Desulfobacterota","Desulfomonilia","Desulfomonilales","Desulfomonilaceae",NA,NA
"17cbeefa5cdd85d9f23b39c2ef27a5fb",0.000138513513513514,0.0518018018018018,0.00748812071647391,0.00201130904218628,0.0274678722139684,0.241980535411124,0.204466246101724,0.283921262374446,"above","d__Bacteria","Patescibacteria","Microgenomatia","Candidatus_Woesebacteria","Candidatus_Woesebacteria",NA,NA
"39093aafdc8d299941effddbe1681f9a",0.00013963963963964,0.0292792792792793,0.00754878799743169,0.00203707655289484,0.0275616528028342,0.24368610225743,0.206063403037757,0.285705979379938,"above","d__Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae",NA,NA
"9567b6e5ed532534c0f559f2243723b5",0.000141891891891892,0.0202702702702703,0.00767011233438357,0.00208889008074356,0.0277489153253,0.2470857375834,0.209249449828194,0.289260880998812,"neutral","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfolunaceae",NA,NA
"9e991976dba31bcd0c8e8edead521a52",0.000141891891891892,0.0540540540540541,0.00767011233438357,0.00208889008074356,0.0277489153253,0.2470857375834,0.209249449828194,0.289260880998812,"above","d__Bacteria","Planctomycetota","Phycisphaerae","mle1-8","mle1-8",NA,NA
"da1cd583ae9d9ef4a1fae38b1dc9b54a",0.000143018018018018,0.0225225225225225,0.00773076939071013,0.00211493457731798,0.0278423987801209,0.248779823287186,0.210838333141519,0.291031106306032,"neutral","d__Bacteria","Planctomycetota","Phycisphaerae","MSBL9","SM23-30",NA,NA
"b2c848787c44be3f34ba4df70974bdc2",0.000144144144144144,0.0225225225225225,0.00779142303915873,0.00214106989875258,0.0279357846946772,0.25047009913535,0.212424452356605,0.292796541359999,"neutral","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae",NA,NA
"52ef03a006bf6f97c5f268d24442ca52",0.00014527027027027,0.0202702702702703,0.00785207327989557,0.00216729530969079,0.0280290738046528,0.252156573691657,0.214007804670475,0.294557205944308,"neutral","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae",NA,NA
"be43bea853b2f67644aca7c9a54be140",0.00014527027027027,0.0202702702702703,0.00785207327989557,0.00216729530969079,0.0280290738046528,0.252156573691657,0.214007804670475,0.294557205944308,"neutral","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Unclassified Desulfobacterales",NA,NA
"6280596ad9f58f5e67ec3ea2e6836385",0.000147522522522523,0.0585585585585586,0.00797336353889886,0.00222001350668044,0.0282153645055698,0.255518153087615,0.217166198265812,0.298064301764513,"above","d__Bacteria","Nitrospinota","Nitrospinia","Nitrospinales","Nitrospinaceae",NA,NA
"f7667c2ccd3971acc73db932d1e716fb",0.000147522522522523,0.0540540540540541,0.00797336353889886,0.00222001350668044,0.0282153645055698,0.255518153087615,0.217166198265812,0.298064301764513,"above","d__Bacteria","Myxococcota","Polyangia","Unclassified Polyangia","Unclassified Polyangia",NA,NA
"964b2441e74bb90617953f6a53772a60",0.000148648648648649,0.018018018018018,0.00803400355749767,0.00224650486952261,0.0283083675203755,0.257193274958772,0.218741234809795,0.299810771508725,"neutral","d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae",NA,NA
"f9a2e1aa8d6761f0c9c9681ab7b7240b",0.000148648648648649,0.0337837837837838,0.00803400355749767,0.00224650486952261,0.0283083675203755,0.257193274958772,0.218741234809795,0.299810771508725,"above","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae",NA,NA
"1a6979b550952976147a1e68878b9ea0",0.000149774774774775,0.0540540540540541,0.00809464016904954,0.0022730834751094,0.0284012765786696,0.258864629601172,0.22031349496818,0.301552547809491,"above","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae",NA,NA
"851fa0ac0af568555db3639d957fd971",0.000150900900900901,0.0405405405405405,0.00815527337372063,0.00229974863456659,0.0284940923696538,0.260532225482814,0.221882976778214,0.303289649420289,"above","d__Bacteria","Proteobacteria","Alphaproteobacteria","Kiloniellales","Unclassified Kiloniellales",NA,NA
"a68da9901d95c2593b340023b2793db2",0.000150900900900901,0.0472972972972973,0.00815527337372063,0.00229974863456659,0.0284940923696538,0.260532225482814,0.221882976778214,0.303289649420289,"above","d__Bacteria","Sva0485","Sva0485","Sva0485","Sva0485",NA,NA
"da9cc77eba6a0eff335abe64fb4b6db8",0.000150900900900901,0.0630630630630631,0.00815527337372063,0.00229974863456659,0.0284940923696538,0.260532225482814,0.221882976778214,0.303289649420289,"above","d__Bacteria","Patescibacteria","ABY1","Candidatus_Kerfeldbacteria","Candidatus_Kerfeldbacteria",NA,NA
"1941fc6a7af8886af959d0a2c7ecf1b5",0.000152027027027027,0.0247747747747748,0.00821590317167712,0.00232649966781939,0.0285868155737302,0.26219607105267,0.223449678431602,0.305022094902415,"neutral","d__Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","Puniceispirillales_Incertae_Sedis",NA,NA
"fc4d117183dbed8982e2e9d9db22ca75",0.000152027027027027,0.0765765765765766,0.00821590317167712,0.00232649966781939,0.0285868155737302,0.26219607105267,0.223449678431602,0.305022094902415,"above","d__Bacteria","Myxococcota","Polyangia","Polyangiales","Eel-36e1D6",NA,NA
"4812d4a504f158bbbd12177b30b7d636",0.000154279279279279,0.0337837837837838,0.008337152548111,0.00238025667847233,0.0287719868997095,0.265512544958053,0.226574734782573,0.30847309079041,"above","d__Archaea","Aenigmarchaeota","Aenigmarchaeia","Aenigmarchaeales","Aenigmarchaeales",NA,NA
"eb3906dd462891ba2137cc7a8e7ec21a",0.000154279279279279,0.045045045045045,0.008337152548111,0.00238025667847233,0.0287719868997095,0.265512544958053,0.226574734782573,0.30847309079041,"above","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SM2D12",NA,NA
"6721326174149ac92d817a3ad8e216da",0.000158783783783784,0.0382882882882883,0.00857961042771472,0.00248877220279813,0.0291412475057101,0.272100858680429,0.232791422232462,0.315320005359137,"above","d__Archaea","Nanoarchaeota","Nanoarchaeia","Woesearchaeales","SCGC_AAA286-E23",NA,NA
"8ea21288ad08b751d9e0bc08d43eb576",0.000158783783783784,0.0810810810810811,0.00857961042771472,0.00248877220279813,0.0291412475057101,0.272100858680429,0.232791422232462,0.315320005359137,"above","d__Bacteria","Planctomycetota","BD7-11","BD7-11","BD7-11",NA,NA
"9e77dbacec719b5253c0d150fa9814f9",0.000158783783783784,0.0427927927927928,0.00857961042771472,0.00248877220279813,0.0291412475057101,0.272100858680429,0.232791422232462,0.315320005359137,"above","d__Bacteria","Cyanobacteria","Vampirivibrionia","Caenarcaniphilales","Caenarcaniphilales",NA,NA
"3c8c3cb1a3942d890f2b695348a84243",0.00015990990990991,0.045045045045045,0.0086402163833215,0.00251610601762162,0.0292333409455994,0.273738687049895,0.234338624285441,0.317020362377433,"above","d__Bacteria","Patescibacteria","Parcubacteria","Candidatus_Yanofskybacteria","Candidatus_Yanofskybacteria",NA,NA
"8d77f52ef8eb7ea84f7592483330800b",0.00015990990990991,0.0653153153153153,0.0086402163833215,0.00251610601762162,0.0292333409455994,0.273738687049895,0.234338624285441,0.317020362377433,"above","d__Archaea","Nanoarchaeota","Nanoarchaeia","Woesearchaeales","Unclassified Woesearchaeales",NA,NA
"9113df3284dd0a59ddc3ef43624d4ad7",0.00015990990990991,0.0630630630630631,0.0086402163833215,0.00251610601762162,0.0292333409455994,0.273738687049895,0.234338624285441,0.317020362377433,"above","d__Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae",NA,NA
"80678c03ad98c6f80639d702c03895d4",0.000163288288288288,0.0540540540540541,0.00882201381849399,0.00259858943065228,0.0295090990350596,0.278630104859594,0.238963490970228,0.322094416883306,"above","d__Bacteria","Latescibacterota","Latescibacteria","Latescibacterales","Latescibacteraceae",NA,NA
"7114abe4b5e2fa2b2893088ff8ba5819",0.000164414414414414,0.0382882882882883,0.00888260615355592,0.00262624255723116,0.0296008463231864,0.280253249233496,0.240499531793008,0.32377681905109,"above","d__Bacteria","Proteobacteria","Alphaproteobacteria","Thalassobaculales","Unclassified Thalassobaculales",NA,NA
"01d626abe739bdacfb8b15f3cd881e7c",0.000165540540540541,0.0382882882882883,0.00894319508389693,0.00265397402936445,0.0296925085565753,0.281872743214805,0.242032781408824,0.325454774264744,"above","d__Bacteria","Proteobacteria","Alphaproteobacteria","Parvibaculales","Parvibaculaceae",NA,NA
"90f86386782f34e18f4722e0a7070265",0.000165540540540541,0.0608108108108108,0.00894319508389693,0.00265397402936445,0.0296925085565753,0.281872743214805,0.242032781408824,0.325454774264744,"above","d__Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","uncultured",NA,NA
"c547049c64c885fc0aebf40693eab988",0.000165540540540541,0.0585585585585586,0.00894319508389693,0.00265397402936445,0.0296925085565753,0.281872743214805,0.242032781408824,0.325454774264744,"above","d__Bacteria","Cyanobacteria","Cyanobacteriia","Eurycoccales","Eurycoccales_Incertae_Sedis",NA,NA
"5663cf63704c3f8d4f87bf582536dcab",0.000166666666666667,0.0540540540540541,0.00900378060968311,0.00268178326830635,0.0297840863142995,0.283488595009021,0.24356323968069,0.32712829893149,"above","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Kangiellaceae",NA,NA
"ac54a20a69bf9fc76c729f6a0ebba63e",0.000167792792792793,0.0472972972972973,0.00906436273108055,0.00270966970220717,0.0298755801685359,0.285100812803213,0.245090906578053,0.328797409315561,"above","d__Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Unclassified Vicinamibacterales",NA,NA
"fb308f88fd24f8b0e22c9a1e11782e5e",0.000170045045045045,0.0585585585585586,0.0091855167613736,0.00276567190128164,0.0300583184214586,0.288314379047861,0.248137866643085,0.33212245159431,"above","d__Bacteria","Verrucomicrobiota","Lentisphaeria","P.palmC41","P.palmC41",NA,NA
"16735f7d3a1146e7ae28ea73e6a241a8",0.000171171171171171,0.0112612612612613,0.00924608867060136,0.00279378655621624,0.0301495639310384,0.289915743780646,0.24965716025789,0.333778415327177,"neutral","d__Archaea","Halobacterota","Halobacteria","Halobacterales","Haloferacaceae",NA,NA
"5220669154c0a3e6feac24c6d4b96101",0.000171171171171171,0.0135135135135135,0.00924608867060136,0.00279378655621624,0.0301495639310384,0.289915743780646,0.24965716025789,0.333778415327177,"neutral","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae",NA,NA
"8958320e919e13c7d2f124f17681eb25",0.000171171171171171,0.0247747747747748,0.00924608867060136,0.00279378655621624,0.0301495639310384,0.289915743780646,0.24965716025789,0.333778415327177,"neutral","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Hydrogenophilaceae",NA,NA
"afe0f66626ef7a6c80ea6f05d412b881",0.000171171171171171,0.0202702702702703,0.00924608867060136,0.00279378655621624,0.0301495639310384,0.289915743780646,0.24965716025789,0.333778415327177,"neutral","d__Archaea","Halobacterota","Halobacteria","Halobacterales","Halococcaceae",NA,NA
"15275bc9622ccad8cebb49de0fb958d6",0.000173423423423423,0.0247747747747748,0.0093672222780497,0.00285024024983373,0.0303318104451178,0.293107677035871,0.252687376494399,0.337077306579071,"neutral","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae",NA,NA
"cac336a0aff16937e43cf22e6356df6d",0.00017454954954955,0.0698198198198198,0.00942778397660241,0.00287857821667614,0.0304228125221123,0.294698261731139,0.254198300132736,0.33872026514967,"above","d__Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfobulbaceae",NA,NA
"2b72a529f8e095bee46b16ebd9e8d73e",0.000177927927927928,0.0608108108108108,0.00960944865356731,0.00296403029529761,0.030695340338882,0.299448584743444,0.258714341099337,0.343623376322388,"above","d__Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","EF100-94H03",NA,NA
"8a3cb3a4983e32f448276ae69cf9c592",0.00018018018018018,0.0495495495495495,0.00973054142429331,0.00302135836375957,0.0308766320071865,0.302597687708805,0.261711101800268,0.346870797302635,"above","d__Bacteria","Dependentiae","Babeliae","Babeliales","Babeliales",NA,NA
"8cfa513e0ce89d3d61cf59800bfa60aa",0.000181306306306306,0.045045045045045,0.00979108270597922,0.00305012889352779,0.0309671612887346,0.304166929439647,0.26320530509952,0.34848815643143,"above","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Unclassified Cellvibrionales",NA,NA
"2a55a24f9181484b6ebcce874a6e6349",0.000182432432432432,0.0225225225225225,0.00985162058543509,0.00307896976271542,0.0310576135265884,0.30573264194342,0.264696725183734,0.350101300866569,"neutral","d__Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae",NA,NA
"78c9e1265a14df3326b58d640ccf3ba0",0.000183558558558559,0.0337837837837838,0.00991215506282694,0.00310788048500431,0.031147989207393,0.307294833153396,0.266185363261341,0.35171024513007,"above","d__Archaea","Thermoplasmatota","Thermoplasmata","Thermoplasmata","Thermoplasmata",NA,NA
"2a0e92ce2e0cf5269205cde7e425f918",0.000189189189189189,0.0247747747747748,0.0102147764246359,0.00325346524557075,0.0315987359145253,0.315053246215544,0.273586870864924,0.359692464654675,"neutral","d__Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Paraspirulinaceae",NA,NA
"3f1902d8a6cedaef8cfde1c74f6218fe",0.000189189189189189,0.0720720720720721,0.0102147764246359,0.00325346524557075,0.0315987359145253,0.315053246215544,0.273586870864924,0.359692464654675,"above","d__Bacteria","Desulfobacterota","uncultured","uncultured","uncultured",NA,NA
"bbe485908e2667c0b91ee2e2e9be1ea5",0.000189189189189189,0.0585585585585586,0.0102147764246359,0.00325346524557075,0.0315987359145253,0.315053246215544,0.273586870864924,0.359692464654675,"above","d__Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA,NA
"6dd2cd44d2be4815d450590f67583864",0.000190315315315315,0.0653153153153153,0.0102752904931295,0.00328278517071749,0.0316886621756541,0.316594475266179,0.275058846252735,0.361276506904374,"above","d__Bacteria","Calditrichota","Calditrichia","Calditrichales","Calditrichaceae",NA,NA
"11decb2c871965b881a9dfe249805a04",0.000198198198198198,0.0855855855855856,0.0106987937566199,0.00348986471677133,0.0323161183054125,0.327286458522252,0.285285171208876,0.372250722774431,"above","d__Bacteria","Patescibacteria","ABY1","Unclassified ABY1","Unclassified ABY1",NA,NA
"7dcac5007f256513bbe8d6d869df1170",0.000198198198198198,0.0540540540540541,0.0106987937566199,0.00348986471677133,0.0323161183054125,0.327286458522252,0.285285171208876,0.372250722774431,"above","d__Bacteria","Chloroflexi","Anaerolineae","Ardenticatenales","Ardenticatenaceae",NA,NA
"ff192a91bb244f12df0d402a7ef70a0f",0.00020045045045045,0.0292792792792793,0.0108197640888925,0.00354960884702077,0.0324947526404534,0.330310486474356,0.288182124779179,0.375349946575782,"neutral","d__Bacteria","Patescibacteria","Parcubacteria","Candidatus_Moranbacteria","Candidatus_Moranbacteria",NA,NA
"184c2fe7fe718680eaa2fde68bdbd296",0.000201576576576577,0.0540540540540541,0.0108802441558329,0.00357957524742841,0.0325839654244546,0.33181740148629,0.289626469731414,0.376893579856113,"above","d__Bacteria","Myxococcota","Polyangia","UASB-TL25","UASB-TL25",NA,NA
"e931249c481e1c5ab47bd14873a91126",0.000201576576576577,0.0585585585585586,0.0108802441558329,0.00357957524742841,0.0325839654244546,0.33181740148629,0.289626469731414,0.376893579856113,"above","d__Bacteria","Verrucomicrobiota","Kiritimatiellae","Kiritimatiellales","Kiritimatiellaceae",NA,NA
"4643434e4e4f80bf3a801b2abeea195e",0.000202702702702703,0.0292792792792793,0.0109407208235306,0.00360960399689007,0.0326731091610135,0.333320927375406,0.291068063098704,0.378433244617649,"neutral","d__Bacteria","Deinococcota","Deinococci","Deinococcales","Deinococcaceae",NA,NA
"8f39284220f5ff05ed724a0f9f13437b",0.000202702702702703,0.0518018018018018,0.0109407208235306,0.00360960399689007,0.0326731091610135,0.333320927375406,0.291068063098704,0.378433244617649,"above","d__Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae",NA,NA
"17e6851926057ead185f02a8a879d9a6",0.000203828828828829,0.027027027027027,0.0110011940921515,0.00363969469479645,0.0327621842510663,0.334821071760197,0.292506907169885,0.379968953677844,"neutral","d__Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae",NA,NA
"7d0106fa2b1a3b4b99b4a91d5dc40cf2",0.000208333333333333,0.0675675675675676,0.011243053179185,0.00376066910167109,0.0331178060219526,0.34078798602766,0.298234837909755,0.386072486428335,"above","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Methylacidiphilales","Methylacidiphilaceae",NA,NA
